article_id,code,surface,section,method,label,sentence,paragraph,char_start,char_end,sentiment_sentence_label,sentiment_sentence_negative,sentiment_sentence_neutral,sentiment_sentence_positive,sent_crime_frame,sent_humanitarian_frame,sent_burden_frame,sent_security_frame,sent_economic_frame,sent_integration_frame,para_crime_frame,para_humanitarian_frame,para_burden_frame,para_security_frame,para_economic_frame,para_integration_frame,sent_crime_frame_hits,sent_humanitarian_frame_hits,sent_burden_frame_hits,sent_security_frame_hits,sent_economic_frame_hits,sent_integration_frame_hits,sent_crime_frame_unique,sent_humanitarian_frame_unique,sent_burden_frame_unique,sent_security_frame_unique,sent_economic_frame_unique,sent_integration_frame_unique,sent_crime_frame_density,sent_humanitarian_frame_density,sent_burden_frame_density,sent_security_frame_density,sent_economic_frame_density,sent_integration_frame_density,para_crime_frame_hits,para_humanitarian_frame_hits,para_burden_frame_hits,para_security_frame_hits,para_economic_frame_hits,para_integration_frame_hits,para_crime_frame_unique,para_humanitarian_frame_unique,para_burden_frame_unique,para_security_frame_unique,para_economic_frame_unique,para_integration_frame_unique,para_crime_frame_density,para_humanitarian_frame_density,para_burden_frame_density,para_security_frame_density,para_economic_frame_density,para_integration_frame_density
354620,NGA,Nigerians,content,spacy_ner+gazetteer,NORP,"While the Guinness World Record organization has yet to officially confirm Onakoyas achievement, for many Nigerians, he is already a national hero.","In the heart of New York Citys bustling Times Square, amidst the glow of neon lights and the hum of urban life, Tunde Onakoya, a Nigerian chess champion and advocate for childrens education, made history. Over a marathon 60-hour period, Onakoya battled against fatigue and the constraints of time to break the Guinness World Record for the longest chess marathon, all while aiming to raise $1 million for childrens education across Africa.
The 29-year-old Onakoya, fueled by his passion for education and the popular West African dish jollof rice, embarked on his remarkable journey on Wednesday, facing off against US chess champion Shawn Martinez. With each move, he not only aimed to surpass the previous record of 56 hours, 9 minutes, and 37 seconds but also to bring attention to the plight of millions of children in Africa who lack access to education.
Despite the grueling nature of the challenge, Onakoyas determination never wavered. As he reached the 58-hour mark in the early hours of Saturday morning, he announced his intention to press on, rallying support from spectators and online followers alike. Were pushing to 60 hours, guys. Were not stopping yet, he declared on social media. This is our why  the reason we are doing this.
Throughout the marathon, African music filled the air, keeping spirits high and energizing Onakoya as he played on. His efforts were not only about breaking records but also about realizing the dreams of millions of children across Africa. In 2018, Onakoya founded Chess in Slums Africa, a charity dedicated to providing educational opportunities for the continents most vulnerable youngsters.
My energy is at 100% right now because my people are here supporting me with music, Onakoya exclaimed after hitting the 24-hour mark. For him, the marathon was not just a test of endurance but a symbol of hope for a brighter future for African children.
While the Guinness World Record organization has yet to officially confirm Onakoyas achievement, for many Nigerians, he is already a national hero. His dedication to the cause of education and his willingness to push the boundaries have inspired countless individuals, both at home and abroad.
As the world awaits official confirmation of his record-breaking feat, one thing is certain: Tunde Onakoyas remarkable journey has not only captured hearts but also sparked a movement for change. In the game of life, he is leading the charge to ensure that every child, regardless of circumstance, has the opportunity to learn and succeed.
#MaltaDaily",2016,2025,positive,0.001064110896550119,0.0011110599152743816,0.9978249073028564,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,1.0,0.12106537530266344,0.48426150121065376,0.0,0.0,0.0,1.573849878934625
354663,MLT,Maltese,content,spacy_ner+gazetteer,NORP,"In the coming weeks the National Alliance for Rare Diseases will be inviting all Maltese candidates for the European Parliament Elections to join it and the European Association for Rare Diseases EURORDIS, in the work that is needed to draw up a European plan that integrates together care and support for patients with rare diseases.","In the coming weeks the National Alliance for Rare Diseases will be inviting all Maltese candidates for the European Parliament Elections to join it and the European Association for Rare Diseases EURORDIS, in the work that is needed to draw up a European plan that integrates together care and support for patients with rare diseases.
Mrs. Michelle Muscat, President of the National Alliance for Rare Diseases, said this at the launch of the Annual Campaign for Rare Disease Awareness for this year. This message was echoed by Mr. Yann Le Camm, EURORDIS CEO, in a letter sent to the Rare Diseases Malta on the occasion of the launch of the 2024 Rare Diseases Campaign.
Mrs. Muscat said that in this case there is no partisan politics and the Alliance hopes that the candidates of all political parties will accept its invitation. This will help 00patients to have access to the best treatment, care and research.
The Alliance strongly believes that with more widespread awareness and a coordinated effort, concrete results can be achieved for patients and their families. Mrs. Muscat spoke about the collaboration that exists with the Chinese authorities and the work that is being done to start contacts with large hospitals in China in order to establish relationships that can be of benefit to other Maltese patients.
Mrs. Muscat said that the Alliance will continue to help as many patients with rare conditions as possible to have access to research which is often the only hope for them. During this year Chinese medicinal therapy will continue to be given to patients who are members of the Alliance at the Mediterranean Center for Traditional Chinese Medicine in Kordin.
Mrs. Muscat added that the Alliance will be focusing also on schools to convey information about these conditions and show the value of careers in medicine, science and research. This will be done through an educational pack created in collaboration with the Orphan Health Care Foundation for Rare Diseases in Switzerland.
The President of the National Alliance for Rare Diseases also thanked the Minister of Health Jo Etienne Abela for his presence, for the first time after four years. She added that this is a very good sign from the Government showing that it is paying attention to this minority of patients. Mrs. Muscat stressed that the Alliance looks ahead to discuss with the Government a national strategy on rare diseases in the coming months.
The conference which took place under the Patronage of the speaker, was also addressed by the Minister of Health Jo Etienne Abela, by Profs Alex Felice, Dr. Chris Barbara, Hon. Ian Vassallo and Deputy Speaker David Agius.

The Deputy Speaker of Maltas House of Representatives and MP David Agius inaugurated the National Campaign on Rare Diseases in Malta, organized by the National Alliance for Rare Diseases. The primary aim of this campaign is to raise awareness among the people of Malta and Gozo regarding the challenges faced by individuals affected by rare diseases in our country.
Approximately 8,000 medical conditions are classified as rare diseases, and their unique nature makes it challenging for healthcare professionals to be well-versed in these health conditions.
Rare diseases often manifest as chronic, progressive, and various types of uncommon cancers, leading to physical disabilities and premature deaths, especially at a young age. This poses a significant challenge for public health authorities in our country and globally, with an estimated 30 million individuals in Europe affected by rare diseases.
In recent years, in collaboration with the National Alliance for Rare Diseases in Malta, Public Health Authorities have implemented crucial measures. These include neonatal screening, establishing a National Registry for Rare Diseases, enhancing the Orphanet informational website for use by doctors, patients, and their families, coordinating local medical care for patients with rare diseases, including specialized care in recognized medical centers abroad, and providing a social support framework for patients and their families.
The Parliament of Malta consistently supports and collaborates with the National Alliance for Rare Diseases in its advocacy for those affected and their families. Recognizing the importance of national funding for medical and scientific research, the Parliament emphasizes the need to increase awareness about rare diseases and improve the effectiveness of treatments for patients.
These programs require sustained support to yield the desired outcomes for everyone involved. The Deputy Speaker highlighted that caring for those with rare diseases reflects compassion towards fellow human beings.
On this occasion, the Minister for Health and Active Ageing, Jo Etienne Abela MP, and the Shadow Minister for Primary Care and Mental Health, Ian Vassallo MP, also participated in the event.
#MaltaDaily",81,88,neutral,0.00040875482955016196,0.9446730613708496,0.05491812154650688,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.9090909090909091,0.9090909090909091,0.0,10.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.303780964797914,0.0,0.0,0.1303780964797914,0.3911342894393742
354663,CHN,Chinese,content,spacy_ner+gazetteer,NORP,Mrs. Muscat spoke about the collaboration that exists with the Chinese authorities and the work that is being done to start contacts with large hospitals in China in order to establish relationships that can be of benefit to other Maltese patients.,"In the coming weeks the National Alliance for Rare Diseases will be inviting all Maltese candidates for the European Parliament Elections to join it and the European Association for Rare Diseases EURORDIS, in the work that is needed to draw up a European plan that integrates together care and support for patients with rare diseases.
Mrs. Michelle Muscat, President of the National Alliance for Rare Diseases, said this at the launch of the Annual Campaign for Rare Disease Awareness for this year. This message was echoed by Mr. Yann Le Camm, EURORDIS CEO, in a letter sent to the Rare Diseases Malta on the occasion of the launch of the 2024 Rare Diseases Campaign.
Mrs. Muscat said that in this case there is no partisan politics and the Alliance hopes that the candidates of all political parties will accept its invitation. This will help 00patients to have access to the best treatment, care and research.
The Alliance strongly believes that with more widespread awareness and a coordinated effort, concrete results can be achieved for patients and their families. Mrs. Muscat spoke about the collaboration that exists with the Chinese authorities and the work that is being done to start contacts with large hospitals in China in order to establish relationships that can be of benefit to other Maltese patients.
Mrs. Muscat said that the Alliance will continue to help as many patients with rare conditions as possible to have access to research which is often the only hope for them. During this year Chinese medicinal therapy will continue to be given to patients who are members of the Alliance at the Mediterranean Center for Traditional Chinese Medicine in Kordin.
Mrs. Muscat added that the Alliance will be focusing also on schools to convey information about these conditions and show the value of careers in medicine, science and research. This will be done through an educational pack created in collaboration with the Orphan Health Care Foundation for Rare Diseases in Switzerland.
The President of the National Alliance for Rare Diseases also thanked the Minister of Health Jo Etienne Abela for his presence, for the first time after four years. She added that this is a very good sign from the Government showing that it is paying attention to this minority of patients. Mrs. Muscat stressed that the Alliance looks ahead to discuss with the Government a national strategy on rare diseases in the coming months.
The conference which took place under the Patronage of the speaker, was also addressed by the Minister of Health Jo Etienne Abela, by Profs Alex Felice, Dr. Chris Barbara, Hon. Ian Vassallo and Deputy Speaker David Agius.

The Deputy Speaker of Maltas House of Representatives and MP David Agius inaugurated the National Campaign on Rare Diseases in Malta, organized by the National Alliance for Rare Diseases. The primary aim of this campaign is to raise awareness among the people of Malta and Gozo regarding the challenges faced by individuals affected by rare diseases in our country.
Approximately 8,000 medical conditions are classified as rare diseases, and their unique nature makes it challenging for healthcare professionals to be well-versed in these health conditions.
Rare diseases often manifest as chronic, progressive, and various types of uncommon cancers, leading to physical disabilities and premature deaths, especially at a young age. This poses a significant challenge for public health authorities in our country and globally, with an estimated 30 million individuals in Europe affected by rare diseases.
In recent years, in collaboration with the National Alliance for Rare Diseases in Malta, Public Health Authorities have implemented crucial measures. These include neonatal screening, establishing a National Registry for Rare Diseases, enhancing the Orphanet informational website for use by doctors, patients, and their families, coordinating local medical care for patients with rare diseases, including specialized care in recognized medical centers abroad, and providing a social support framework for patients and their families.
The Parliament of Malta consistently supports and collaborates with the National Alliance for Rare Diseases in its advocacy for those affected and their families. Recognizing the importance of national funding for medical and scientific research, the Parliament emphasizes the need to increase awareness about rare diseases and improve the effectiveness of treatments for patients.
These programs require sustained support to yield the desired outcomes for everyone involved. The Deputy Speaker highlighted that caring for those with rare diseases reflects compassion towards fellow human beings.
On this occasion, the Minister for Health and Active Ageing, Jo Etienne Abela MP, and the Shadow Minister for Primary Care and Mental Health, Ian Vassallo MP, also participated in the event.
#MaltaDaily",1135,1142,positive,0.00035361843765713274,0.00522041879594326,0.994425892829895,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2195121951219512,0.0,0.0,10.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.303780964797914,0.0,0.0,0.1303780964797914,0.3911342894393742
354663,MLT,Maltese,content,spacy_ner+gazetteer,NORP,Mrs. Muscat spoke about the collaboration that exists with the Chinese authorities and the work that is being done to start contacts with large hospitals in China in order to establish relationships that can be of benefit to other Maltese patients.,"In the coming weeks the National Alliance for Rare Diseases will be inviting all Maltese candidates for the European Parliament Elections to join it and the European Association for Rare Diseases EURORDIS, in the work that is needed to draw up a European plan that integrates together care and support for patients with rare diseases.
Mrs. Michelle Muscat, President of the National Alliance for Rare Diseases, said this at the launch of the Annual Campaign for Rare Disease Awareness for this year. This message was echoed by Mr. Yann Le Camm, EURORDIS CEO, in a letter sent to the Rare Diseases Malta on the occasion of the launch of the 2024 Rare Diseases Campaign.
Mrs. Muscat said that in this case there is no partisan politics and the Alliance hopes that the candidates of all political parties will accept its invitation. This will help 00patients to have access to the best treatment, care and research.
The Alliance strongly believes that with more widespread awareness and a coordinated effort, concrete results can be achieved for patients and their families. Mrs. Muscat spoke about the collaboration that exists with the Chinese authorities and the work that is being done to start contacts with large hospitals in China in order to establish relationships that can be of benefit to other Maltese patients.
Mrs. Muscat said that the Alliance will continue to help as many patients with rare conditions as possible to have access to research which is often the only hope for them. During this year Chinese medicinal therapy will continue to be given to patients who are members of the Alliance at the Mediterranean Center for Traditional Chinese Medicine in Kordin.
Mrs. Muscat added that the Alliance will be focusing also on schools to convey information about these conditions and show the value of careers in medicine, science and research. This will be done through an educational pack created in collaboration with the Orphan Health Care Foundation for Rare Diseases in Switzerland.
The President of the National Alliance for Rare Diseases also thanked the Minister of Health Jo Etienne Abela for his presence, for the first time after four years. She added that this is a very good sign from the Government showing that it is paying attention to this minority of patients. Mrs. Muscat stressed that the Alliance looks ahead to discuss with the Government a national strategy on rare diseases in the coming months.
The conference which took place under the Patronage of the speaker, was also addressed by the Minister of Health Jo Etienne Abela, by Profs Alex Felice, Dr. Chris Barbara, Hon. Ian Vassallo and Deputy Speaker David Agius.

The Deputy Speaker of Maltas House of Representatives and MP David Agius inaugurated the National Campaign on Rare Diseases in Malta, organized by the National Alliance for Rare Diseases. The primary aim of this campaign is to raise awareness among the people of Malta and Gozo regarding the challenges faced by individuals affected by rare diseases in our country.
Approximately 8,000 medical conditions are classified as rare diseases, and their unique nature makes it challenging for healthcare professionals to be well-versed in these health conditions.
Rare diseases often manifest as chronic, progressive, and various types of uncommon cancers, leading to physical disabilities and premature deaths, especially at a young age. This poses a significant challenge for public health authorities in our country and globally, with an estimated 30 million individuals in Europe affected by rare diseases.
In recent years, in collaboration with the National Alliance for Rare Diseases in Malta, Public Health Authorities have implemented crucial measures. These include neonatal screening, establishing a National Registry for Rare Diseases, enhancing the Orphanet informational website for use by doctors, patients, and their families, coordinating local medical care for patients with rare diseases, including specialized care in recognized medical centers abroad, and providing a social support framework for patients and their families.
The Parliament of Malta consistently supports and collaborates with the National Alliance for Rare Diseases in its advocacy for those affected and their families. Recognizing the importance of national funding for medical and scientific research, the Parliament emphasizes the need to increase awareness about rare diseases and improve the effectiveness of treatments for patients.
These programs require sustained support to yield the desired outcomes for everyone involved. The Deputy Speaker highlighted that caring for those with rare diseases reflects compassion towards fellow human beings.
On this occasion, the Minister for Health and Active Ageing, Jo Etienne Abela MP, and the Shadow Minister for Primary Care and Mental Health, Ian Vassallo MP, also participated in the event.
#MaltaDaily",1303,1310,positive,0.00035361843765713274,0.00522041879594326,0.994425892829895,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2195121951219512,0.0,0.0,10.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.303780964797914,0.0,0.0,0.1303780964797914,0.3911342894393742
354663,CHN,Chinese,content,spacy_ner+gazetteer,NORP,During this year Chinese medicinal therapy will continue to be given to patients who are members of the Alliance at the Mediterranean Center for Traditional Chinese Medicine in Kordin.,"In the coming weeks the National Alliance for Rare Diseases will be inviting all Maltese candidates for the European Parliament Elections to join it and the European Association for Rare Diseases EURORDIS, in the work that is needed to draw up a European plan that integrates together care and support for patients with rare diseases.
Mrs. Michelle Muscat, President of the National Alliance for Rare Diseases, said this at the launch of the Annual Campaign for Rare Disease Awareness for this year. This message was echoed by Mr. Yann Le Camm, EURORDIS CEO, in a letter sent to the Rare Diseases Malta on the occasion of the launch of the 2024 Rare Diseases Campaign.
Mrs. Muscat said that in this case there is no partisan politics and the Alliance hopes that the candidates of all political parties will accept its invitation. This will help 00patients to have access to the best treatment, care and research.
The Alliance strongly believes that with more widespread awareness and a coordinated effort, concrete results can be achieved for patients and their families. Mrs. Muscat spoke about the collaboration that exists with the Chinese authorities and the work that is being done to start contacts with large hospitals in China in order to establish relationships that can be of benefit to other Maltese patients.
Mrs. Muscat said that the Alliance will continue to help as many patients with rare conditions as possible to have access to research which is often the only hope for them. During this year Chinese medicinal therapy will continue to be given to patients who are members of the Alliance at the Mediterranean Center for Traditional Chinese Medicine in Kordin.
Mrs. Muscat added that the Alliance will be focusing also on schools to convey information about these conditions and show the value of careers in medicine, science and research. This will be done through an educational pack created in collaboration with the Orphan Health Care Foundation for Rare Diseases in Switzerland.
The President of the National Alliance for Rare Diseases also thanked the Minister of Health Jo Etienne Abela for his presence, for the first time after four years. She added that this is a very good sign from the Government showing that it is paying attention to this minority of patients. Mrs. Muscat stressed that the Alliance looks ahead to discuss with the Government a national strategy on rare diseases in the coming months.
The conference which took place under the Patronage of the speaker, was also addressed by the Minister of Health Jo Etienne Abela, by Profs Alex Felice, Dr. Chris Barbara, Hon. Ian Vassallo and Deputy Speaker David Agius.

The Deputy Speaker of Maltas House of Representatives and MP David Agius inaugurated the National Campaign on Rare Diseases in Malta, organized by the National Alliance for Rare Diseases. The primary aim of this campaign is to raise awareness among the people of Malta and Gozo regarding the challenges faced by individuals affected by rare diseases in our country.
Approximately 8,000 medical conditions are classified as rare diseases, and their unique nature makes it challenging for healthcare professionals to be well-versed in these health conditions.
Rare diseases often manifest as chronic, progressive, and various types of uncommon cancers, leading to physical disabilities and premature deaths, especially at a young age. This poses a significant challenge for public health authorities in our country and globally, with an estimated 30 million individuals in Europe affected by rare diseases.
In recent years, in collaboration with the National Alliance for Rare Diseases in Malta, Public Health Authorities have implemented crucial measures. These include neonatal screening, establishing a National Registry for Rare Diseases, enhancing the Orphanet informational website for use by doctors, patients, and their families, coordinating local medical care for patients with rare diseases, including specialized care in recognized medical centers abroad, and providing a social support framework for patients and their families.
The Parliament of Malta consistently supports and collaborates with the National Alliance for Rare Diseases in its advocacy for those affected and their families. Recognizing the importance of national funding for medical and scientific research, the Parliament emphasizes the need to increase awareness about rare diseases and improve the effectiveness of treatments for patients.
These programs require sustained support to yield the desired outcomes for everyone involved. The Deputy Speaker highlighted that caring for those with rare diseases reflects compassion towards fellow human beings.
On this occasion, the Minister for Health and Active Ageing, Jo Etienne Abela MP, and the Shadow Minister for Primary Care and Mental Health, Ian Vassallo MP, also participated in the event.
#MaltaDaily",1511,1518,positive,0.0003613941662479192,0.06263774633407593,0.9370008707046509,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.303780964797914,0.0,0.0,0.1303780964797914,0.3911342894393742
428209,MLT,Maltese,content,spacy_ner+gazetteer,NORP,"The official dates and venues have been announced for this years Malta International Fireworks Festival, which will take place between the 20th and 30th of April
This cultural event is scheduled to light up the Maltese skies with a pyrotechnic show for which local fireworks factories from Malta and Gozo are expected to contribute.","The official dates and venues have been announced for this years Malta International Fireworks Festival, which will take place between the 20th and 30th of April
This cultural event is scheduled to light up the Maltese skies with a pyrotechnic show for which local fireworks factories from Malta and Gozo are expected to contribute.
In Gozo, the date to keep free is the 27th of April, when the pyrotechnic show will take place in Nadur.
In Malta, the venues will be Floriana on the 13th of April, Valletta on the 22nd, 24th and 30th, Marsaxlokk on the 26th and Mellieha on the 28th.
These details were announced in a news conference by Minister for Tourism Clayton Bartolo and the Chief Executive of the Malta Tourism Authority Carlo Micallef.",212,219,neutral,0.00032529354211874306,0.9836387634277344,0.016036028042435646,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9259259259259258,0.9259259259259258,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.390625,0.390625
355329,GBR,English,content,spacy_ner+gazetteer,NORP,"Attendees were treated to some of Sheerans most well known tracks, with many singing along with the English musical artist.","World renowned singer and songwriter Ed Sheeran took to Ta Qali, Malta for a massive concert yesterday evening, with Calum Scott also kicking off the concert for thousands of fans.
Attendees were treated to some of Sheerans most well known tracks, with many singing along with the English musical artist.
Aerial shots from last night show thousands of fans lighting up the entire space with their mobile flashlights as they sang the night away.
Did you attend the Ed Sheeran concert?
#MaltaDaily
Source: greatt.mt",282,289,positive,0.0006175360176712275,0.0048101600259542465,0.9945723414421082,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363407,MLT,Maltese,content,spacy_ner+gazetteer,NORP,"The Maltese Prime Minister pointed out that this challenge impacts everyone, including economically.","We cannot go back on the commitments weve made together, and we must stay focused on achieving a clean economic operation that leads to the goal of reducing global temperatures by 1.5 degrees, in line with the Paris Agreement, emphasised Prime Minister Robert Abela. He made these remarks while addressing a High-Level Plenary Meeting of the United Nations during the General Assembly in New York.
The meeting, focused on rising sea levels, was also addressed by the President of the General Assembly, Dennis Francis, and UN Secretary-General, Antnio Guterres. Highlighting that this phenomenon poses a real threat, including to the Mediterranean region, Prime Minister Abela acknowledged that even if countries worldwide adhere to plans to counter global warming, the issue of rising sea levels will remain a significant challenge. He stressed that collective action is crucial, as this is a threat to humanity as a whole.
The Maltese Prime Minister pointed out that this challenge impacts everyone, including economically. He underlined that small nations, particularly islands like Malta, are on the front line of facing this issue more immediately. Abela noted that during Maltas current two-year term as a Non-Permanent Member of the United Nations Security Council, it has placed climate change, specifically the rise in sea levels, at the forefront of its agenda. He expressed his satisfaction that Malta has played a key role in ensuring this issue remains a top priority for the United Nations.
Dr. Abela reiterated Maltas commitment to advancing serious discussions on tackling rising sea levels. We must act together today, not tomorrow, the Prime Minister urged. He emphasized the need for a strong legal framework at the international level to address this phenomenon, especially given the varying interests of different countries.
#MaltaDaily",931,938,neutral,0.34297746419906616,0.4777434170246124,0.17927904427051544,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8461538461538463,0.0,0.0,0.0,0.0,2.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8680555555555556,0.3472222222222222,0.0
361047,MLT,Maltese,title,spacy_ner+gazetteer,NORP,Maltese Bodybuilder Features On LadBible Over 'Extra Muscle',Maltese Bodybuilder Features On LadBible Over 'Extra Muscle',0,7,neutral,0.00036651917616836727,0.9973767995834351,0.0022566018160432577,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361101,GRC,Greek,content,spacy_ner+gazetteer,NORP,"Around the hexagonal iron pieces will be gold, silver or bronze rings whilst the reverse side of the medal will feature an image of Nike, the Greek Goddess of Victory, maintaining a tradition since the 2004 Athens Olympics.","The 2024 Paris Olympic and Paralympic Games will introduce a groundbreaking concept as all the coveted gold, silver and bronze medals will all incorporate a fragment of scrap iron from the Eiffel Tower.
According to Thierry Reboul, the creative director of the 2024 Paris Olympics, this idea will be an opportunity for the athletes to bring back a piece of Paris with them,. The same idea will also feature for the 2024 Paris Paralympic games which will be held approximately a month after the Olympic games.
Every medal which will be hung around the athletes necks in the summer will feature a hexagonal polished chunk of iron taken from the iconic landmark embedded in it. The pieces hexagonal form represents the geographical structure of France with many referring to the country as LHexagone.
Embedded within these medals are the iconic Olympic rings and the games logo, which bears a resemblance to both a flame and, as described by some, the visage of a woman with a stylish bob haircut.
Around the hexagonal iron pieces will be gold, silver or bronze rings whilst the reverse side of the medal will feature an image of Nike, the Greek Goddess of Victory, maintaining a tradition since the 2004 Athens Olympics. This innovative approach merges tradition with contemporary design, offering athletes a tangible connection to the historic city hosting the Games.
#MaltaDaily",1145,1150,positive,0.0019402040634304285,0.2274119108915329,0.7706478238105774,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361318,MLT,Maltese,content,spacy_ner+gazetteer,NORP,"In a move to bolster the vibrant cultural landscape of Malta and Gozo, the Minister for National Heritage, Arts, and Local Government, Owen Bonnici, unveiled the Artistic Heritage Scheme, injecting 700,000 into vital sectors of Maltese festivals.","In a move to bolster the vibrant cultural landscape of Malta and Gozo, the Minister for National Heritage, Arts, and Local Government, Owen Bonnici, unveiled the Artistic Heritage Scheme, injecting 700,000 into vital sectors of Maltese festivals. This significant funding marks a 45% increase in investment compared to previous years, demonstrating the governments commitment to nurturing and sustaining the rich tapestry of local festivities.
The scheme, administered by the Maltese Council for the Arts, targets three key pillars of Maltese festivals: band associations, firehouses, and scaffolding associations. Minister Bonnici emphasized that the initiative aims to fortify these integral components of Maltese identity, ensuring their continued growth and contribution to the cultural heritage cherished by both residents and visitors alike.
Highlighting the UNESCO recognition of Maltese festivals as intangible world heritage, Minister Bonnici stressed the added responsibility to safeguard and promote this invaluable heritage. The Artistic Heritage Scheme thus serves as a crucial mechanism to support and advance the unique Maltese festival tradition, rooted in centuries-old customs and practices.
Mary Ann Cauchi, Director for Funds and Strategy at the Maltese Council for the Arts, outlined the 2025 Strategys focus on empowering artists and professionals across all sectors, including traditional and local environments. The scheme reflects a commitment to enriching Maltas social and cultural fabric while fostering community engagement and preserving local identities.
Rita Falzon, Head of Funding at the Maltese Council for the Arts, underscored the schemes role in promoting artistic diversity and professionalism within the sector. By providing financial incentives and support, the scheme encourages innovation and collaboration, driving the evolution of Maltese cultural expression.
Under the Artistic Heritage Scheme, eligible projects can receive up to 100% funding, with band clubs eligible for a maximum of 8,000 per project and firehouses and scaffolding associations able to request up to 5,000 in funds. Eligible projects encompass a wide range of activities, including music training, restoration, safety equipment procurement, and socio-cultural initiatives, reflecting the diverse facets of Maltese festival culture.
The scheme will open twice in 2024, with deadlines on April 2nd and October 8th, providing ample opportunities for stakeholders to access vital funding support for their projects. Minister Bonnici urged festival organizers and cultural stakeholders to seize this opportunity to contribute to the preservation and evolution of Maltas rich cultural heritage.
#MaltaDaily",228,235,positive,0.0005470688920468092,0.001702925655990839,0.9977499842643738,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3513513513513513,0.0,1.5,0.0,0.5,1.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39370078740157477,0.0,0.13123359580052493,0.39370078740157477,1.1811023622047243
